"_id","title","link","pub","rating","comments"
"5c6e8335a620d52b3423cfe3","未来之路","https://book.douban.com/subject/1205456/","比尔・盖茨 / 辜正坤 / 北京大学出版社 / 1996-01 / 20.00","7.9","495"
"5c6e8335a620d52b3423cfe9","算法","https://book.douban.com/subject/10432347/","Robert Sedgewick、Kevin Wayne / 人民邮电出版社 / 2012-3 / 99.00元","9.3","493"
"5c6e8335a620d52b3423d049","测试驱动开发","https://book.douban.com/subject/1230036/","Kent Beck / 孙平平、张小龙 / 中国电力出版社 / 2004-4-1 / 28.00元","8.2","487"
"5c6e8334a620d52b3423cf33","网络是怎样连接的","https://book.douban.com/subject/26941639/","[日]户根勤 / 周自恒 / 人民邮电出版社 / 2017-1-1 / CNY 49.00","9.2","480"
"5c6e8334a620d52b3423cf94","浪潮之巅（下册）","https://book.douban.com/subject/24740308/","吴军 / 人民邮电出版社 / 2013-6 / 45.00元","9.2","477"
"5c6e8334a620d52b3423cf12","Java核心技术·卷1：基础知识（原书第9版）","https://book.douban.com/subject/25762168/","（美）Cay S. Horstmann、（美）Gary Cornell / 周立新、陈波、叶乃文、邝劲筠、杜永萍 / 机械工业出版社 / 2013-11-1 / 119.00","8.3","472"
"5c6e8335a620d52b3423d097","写给大家看的设计书（第4版）","https://book.douban.com/subject/26664522/","Robin Williams / 苏金国、李盼 / 人民邮电出版社 / 2016-1 / 59.00元","8.8","472"
"5c6e8335a620d52b3423d00c","深入浅出统计学","https://book.douban.com/subject/7056708/","Dawn Griffiths / 李芳 / 电子工业出版社 / 2011-1-1 / 89.00元","8.5","466"
"5c6e8335a620d52b3423d0c2","这就是搜索引擎","https://book.douban.com/subject/7006719/","张俊林 / 电子工业出版社 / 2012-1-1 / 45.00元","8","465"
"5c6e8334a620d52b3423cf85","程序设计实践","https://book.douban.com/subject/1173548/","[美] Brian W. Kernighan、Rob Pike / 裘宗燕 / 机械工业出版社 / 2000-8 / 20.00元","9.1","461"
"5c6e8335a620d52b3423cfe6","计算机程序设计艺术（第1卷）","https://book.douban.com/subject/1130500/","[美] Donald E. Knuth / 清华大学出版社 / 2002-9 / 80.00元","9.4","459"
"5c6e8336a620d52b3423d0e4","数据挖掘导论","https://book.douban.com/subject/5377669/","Pang-Ning Tan、Michael Steinbach、Vipin Kumar / 范明、范宏建 / 人民邮电出版社 / 2010-12-10 / 69.00元","8.2","448"
"5c6e8335a620d52b3423d007","高性能MySQL","https://book.douban.com/subject/23008813/","施瓦茨 (Baron Schwartz)、扎伊采夫 (Peter Zaitsev)、特卡琴科 (Vadim Tkachenko) / 宁海元、周振兴、彭立勋、翟卫祥,刘辉 / 电子工业出版社 / 2013-5-1 / 128.00元","9.4","443"
"5c6e8335a620d52b3423cfb0","Introduction to Algorithms, 3rd Edition","https://book.douban.com/subject/3904676/","Thomas H. Cormen、Charles E. Leiserson、Ronald L. Rivest、Clifford Stein / The MIT Press / 2009-7-31 / USD 94.00","9.5","438"
"5c6e8335a620d52b3423cfc4","编码","https://book.douban.com/subject/20260928/","查尔斯•佩措尔德 (Charles Petzold) / 左飞、薛佟佟 / 电子工业出版社 / 2012-10-1 / 59.00元","9.3","423"
"5c6e8335a620d52b3423d04b","Windows核心编程(第5版)","https://book.douban.com/subject/3235659/","Jeffrey Richter、Christophe Nasarre / 葛子昂、周靖、廖敏 / 清华大学出版社 / 2008-9 / 99.00元","9.2","423"
"5c6e8335a620d52b3423cfe0","Python编程快速上手","https://book.douban.com/subject/26836700/","Albert Sweigart / 王海鹏 / 人民邮电出版社 / 2016-7-1 / 69.00元","9.1","416"
"5c6e8334a620d52b3423cf20","密码故事","https://book.douban.com/subject/1036413/","[英] 西蒙·辛格 / 朱小蓬、林金钟 / 海南出版社 / 2001-10 / 20.00元","9.1","411"
"5c6e8335a620d52b3423d03b","An Introduction to Statistical Learning","https://book.douban.com/subject/21706191/","Gareth James、Daniela Witten、Trevor Hastie、Robert Tibshirani / Springer / 2013-8-12 / USD 79.99","9.6","410"
"5c6e8334a620d52b3423cf1f","Orange'S:一个操作系统的实现","https://book.douban.com/subject/3735649/","于渊 / 电子工业出版社 / 2009-6 / 69.00元","8.7","404"
"5c6e8334a620d52b3423cf3c","全景探秘游戏设计艺术","https://book.douban.com/subject/4837351/","Jesse Schell / 吕阳、蒋韬、唐文 / 电子工业出版社 / 2010-6 / 69.00元","9.1","404"
"5c6e8334a620d52b3423cee9","C++ Primer Plus","https://book.douban.com/subject/10789789/","Stephen Prata / 张海龙、袁国忠 / 人民邮电出版社 / 2012-6-19 / 99.00元","8.6","402"
"5c6e8334a620d52b3423cf5f","Linux多线程服务端编程","https://book.douban.com/subject/20471211/","陈硕 / 电子工业出版社 / 2013-1-15 / 89.00元","8.8","402"
"5c6e8334a620d52b3423cef6","深入理解LINUX内核(第三版)","https://book.douban.com/subject/2287506/","（美）博韦，西斯特 / 陈莉君;张琼声;张宏伟 / 中国电力出版社 / 2007-10-01 / 98.00元","8.7","397"
"5c6e8335a620d52b3423d098","编程珠玑","https://book.douban.com/subject/1910326/","Jon Bentley / 人民邮电出版社 / 2006-11 / 28.0","9.2","395"
"5c6e8334a620d52b3423cf14","啊哈!算法","https://book.douban.com/subject/25894685/","啊哈磊 / 人民邮电出版社 / 2014-6-1 / 45.00元","7.8","393"
"5c6e8334a620d52b3423cf8f","图灵的秘密","https://book.douban.com/subject/10779604/","Charles Petzold / 杨卫东 / 人民邮电出版社 / 2012-11 / 69.00元","8.8","390"
"5c6e8335a620d52b3423cfc9","算法帝国","https://book.douban.com/subject/25854872/","克里斯托弗•斯坦纳 / 李筱莹 / 人民邮电出版社 / 2014-6 / 49.00","7.2","386"
"5c6e8336a620d52b3423d0e1","设计原本","https://book.douban.com/subject/5406042/","Frederick P. Brooks, Jr. / InfoQ中文站、王海鹏、高博 / 机械工业出版社 / 2011-1-1 / 55.00元","7.7","375"
"5c6e8335a620d52b3423d018","Unix/Linux编程实践教程","https://book.douban.com/subject/1219329/","Bruce Molay、杨宗源、黄海涛 / 杨宗源、黄海涛 / 清华大学出版社 / 2004-10-1 / 56.00元","9.2","372"
"5c6e8334a620d52b3423cf13","企业IT架构转型之道：阿里巴巴中台战略思想与架构实战","https://book.douban.com/subject/27039508/","钟华 / 机械工业出版社 / 2017-4-1 / 79","8.3","370"
"5c6e8334a620d52b3423cf45","Linux内核设计与实现(原书第3版)","https://book.douban.com/subject/6097773/","Robert Love / 陈莉君、康华 / 机械工业出版社华章公司 / 2011-4-30 / 69.00元","8.6","370"
"5c6e8334a620d52b3423cf29","流畅的Python","https://book.douban.com/subject/27028517/","[巴西] Luciano Ramalho / 安道、吴珂 / 人民邮电出版社 / 2017-5-15 / 139元","9.5","368"
"5c6e8335a620d52b3423d088","程序员的呐喊","https://book.douban.com/subject/25884108/","[美]Steve Yegge / 徐旭铭 / 人民邮电出版社 / 2014-5-1 / 45.00元","8","365"
"5c6e8334a620d52b3423cf51","Designing Data-Intensive Applications","https://book.douban.com/subject/26197294/","Martin Kleppmann / O'Reilly Media / 2017-4-2 / USD 44.99","9.7","357"
"5c6e8335a620d52b3423d0b6","设计模式之禅","https://book.douban.com/subject/4260618/","秦小波 / 机械工业出版社 / 2010年3月 / 69.00元","7.5","356"
"5c6e8334a620d52b3423cf75","创新者","https://book.douban.com/subject/27009472/","[美] 沃尔特·艾萨克森 / 关嘉伟、牛小婧 / 中信出版社 / 2017-4 / 88.00元","8.6","346"
"5c6e8334a620d52b3423cf18","程序是怎样跑起来的","https://book.douban.com/subject/26365491/","[日] 矢泽久雄 / 李逢俊 / 人民邮电出版社 / 2015-4 / 39.00元","8","343"
"5c6e8335a620d52b3423d0b4","C++GUI Qt4编程","https://book.douban.com/subject/3173123/","Jasmin Blanchette、Mark Summerfield / 闫锋欣 / 电子工业出版社 / 2008-8 / 65.00元","8","342"
"5c6e8334a620d52b3423cf31","C Primer Plus（第6版）中文版","https://book.douban.com/subject/26792521/","普拉达 (Stephen Prata) / 姜佑 / 人民邮电出版社 / 2016-4-1 / CNY 89.00","9.3","341"
"5c6e8335a620d52b3423d041","系统化思维导论（银年纪念版）","https://book.douban.com/subject/1137278/","（美）杰拉尔德·温伯格 / 张佐、万起光、董菁 / 清华大学出版社 / 2003-1 / 29.80元","8.4","341"
"5c6e8335a620d52b3423cfc6","GitHub入门与实践","https://book.douban.com/subject/26462816/","[日] 大塚弘记 / 支鹏浩、刘斌 / 人民邮电出版社 / 2015-7 / 39.00元","8","337"
"5c6e8335a620d52b3423d09b","PPT炼成记","https://book.douban.com/subject/25852784/","曹将 / 中国青年出版社 / 2014-5-1 / 49.90元","8.3","335"
"5c6e8334a620d52b3423cef1","Wireshark网络分析就这么简单","https://book.douban.com/subject/26268767/","林沛满 / 人民邮电出版社 / 2014-11-6 / 39.00","8.6","334"
"5c6e8335a620d52b3423d022","Vim实用技巧","https://book.douban.com/subject/25869486/","[英] Drew Neil / 杨源、车文隆 / 人民邮电出版社 / 2014-5-1 / 59.00元","9.2","334"
"5c6e8334a620d52b3423cf22","软件测试","https://book.douban.com/subject/1801050/","[美]Ron Patton / 张小松、王珏、曹跃 / 机械工业出版社 / 2006-4 / 30.00元","7.7","331"
"5c6e8335a620d52b3423cff1","UNIX网络编程 卷1：套接字联网API（第3版）","https://book.douban.com/subject/4859464/","W.Richard Stevens、Bill Fenner、Andrew M. Rudoff / 杨继张 / 人民邮电出版社 / 2010-6 / 129.00元","9.3","331"
"5c6e8335a620d52b3423cffa","Python网络数据采集","https://book.douban.com/subject/26740503/","米切尔 (Ryan Mitchell) / 陶俊杰、陈小莉 / 人民邮电出版社 / 2016-3-1 / CNY 59.00","7.7","330"
"5c6e8334a620d52b3423cf05","未来世界的幸存者","https://book.douban.com/subject/30259509/","阮一峰 / 人民邮电出版社 / 2018-6-1 / 39.00 元","8.1","324"
"5c6e8334a620d52b3423cee5","Spring实战（第4版）","https://book.douban.com/subject/26767354/","Craig Walls 沃尔斯 / 张卫滨 / 人民邮电出版社 / 2016-4-1 / CNY 89.00","8.4","320"
"5c6e8334a620d52b3423cf8a","计算机网络（第6版）","https://book.douban.com/subject/26176870/","[美] James F.Kurose、[美] Keith W.Ross / 陈鸣 / 机械工业出版社 / 2014-10 / 79.00元","8.9","320"
"5c6e8334a620d52b3423cf39","C程序设计(第四版)","https://book.douban.com/subject/4864940/","谭浩强 / 清华大学出版社 / 2010-6-1 / 33.00元","6.7","319"
"5c6e8335a620d52b3423cf9c","C语言程序设计","https://book.douban.com/subject/4279678/","K. N. King / 吕秀锋、黄倩 / 人民邮电出版社 / 2010-4 / 79.00元","9.4","318"
"5c6e8335a620d52b3423d04e","奇思妙想","https://book.douban.com/subject/10432364/","Dennis E. Shasha、Cathy A. Lazere / 向怡宁 / 人民邮电出版社 / 2012-3 / 32.00元","8.1","311"
"5c6e8334a620d52b3423cf40","社会工程","https://book.douban.com/subject/25768304/","海德纳吉 (Christopher Hadnagy) / 陆道宏、杜娟、邱璟 / 人民邮电出版社 / 2013-12 / 59.00元","7.8","310"
"5c6e8334a620d52b3423ceef","The Pragmatic Programmer","https://book.douban.com/subject/1417047/","Andrew Hunt、David Thomas / Addison-Wesley Professional / 1999-10-30 / USD 49.99","8.9","306"
"5c6e8335a620d52b3423d0b3","The Art of Deception","https://book.douban.com/subject/1498757/","Kevin D. Mitnick / Wiley / 2003-10-17 / USD 16.95","8.2","304"
"5c6e8335a620d52b3423cfaa","世界是数字的","https://book.douban.com/subject/24749903/","[美] Brian W. Kernighan / 李松峰、徐建刚 / 人民邮电出版社 / 2013-6 / 49.00","8.3","303"
"5c6e8334a620d52b3423cf3a","计算机是怎样跑起来的","https://book.douban.com/subject/26397183/","[日] 矢泽久雄 / 胡屹 / 人民邮电出版社 / 2015-5 / 39.00元","7.5","301"
"5c6e8334a620d52b3423cf4f","The Linux Command Line","https://book.douban.com/subject/6806862/","William E. Shotts Jr. / No Starch Press, Incorporated / 2012-1-17 / USD 39.95","9.3","296"
"5c6e8334a620d52b3423cf52","深入理解计算机系统","https://book.douban.com/subject/1896753/","（美）Randal E.Bryant, David R.O'Hallaron / 电子工业出版社 / 2006-7 / 89.00元","9.7","295"
"5c6e8335a620d52b3423d0b5","大师之路","https://book.douban.com/subject/2327417/","赵鹏 / 人民邮电出版社 / 2007-12 / 79.00元","9.3","294"
"5c6e8334a620d52b3423cf3d","反欺骗的艺术","https://book.douban.com/subject/25962840/","(美) 米特尼克(Mitnick, K. D.) / 潘爱民 / 清华大学出版社 / 2014-7-1 / 49.80元","7.6","291"
"5c6e8336a620d52b3423d0e0","信息规则","https://book.douban.com/subject/1011731/","[美] 卡尔・夏皮罗(Carl Shapiro)、[美] 哈尔・瓦里安(Hal Varian) / 张帆 / 中国人民大学出版社 / 2000-6 / 33.00元","9","290"
"5c6e8334a620d52b3423cf58","计算机科学导论","https://book.douban.com/subject/1142213/","Behrouz A.Forouzan / 刘艺 / 机械工业出版社 / 2009-1 / 30.00元","8.2","289"
"5c6e8334a620d52b3423cf7d","穿越计算机的迷雾","https://book.douban.com/subject/5432475/","李忠 / 电子工业出版社 / 2011-1 / 36.00元","8.9","287"
"5c6e8334a620d52b3423cf56","Hands-On Machine Learning with Scikit-Learn and TensorFlow","https://book.douban.com/subject/26840215/","Aurélien Géron / O'Reilly Media / 2017-1-25 / USD 49.99","9.3","285"
"5c6e8334a620d52b3423cf84","人工智能简史","https://book.douban.com/subject/27193496/","尼克 / 人民邮电出版社 / 2017-12-1 / CNY 49.00","7","285"
"5c6e8335a620d52b3423d0ac","入侵的艺术","https://book.douban.com/subject/1962588/","Kevin D.Mitnick、William L.Simon / 袁月杨、谢衡 / 清华大学 / 2007-1 / 39.00元","7.7","285"
"5c6e8334a620d52b3423cf68","图解密码技术","https://book.douban.com/subject/26265544/","[日] 结城浩 / 周自恒 / 人民邮电出版社 / 2014-12 / 79.00元","9.1","283"
"5c6e8334a620d52b3423cf1a","算法之美","https://book.douban.com/subject/30155731/","[美]布莱恩·克里斯汀、[美]汤姆·格里菲思 / 万慧、胡小锐 / 中信出版集团 / 2018-5-20 / 59.00","7.4","282"
"5c6e8335a620d52b3423d06e","编程之魂","https://book.douban.com/subject/4719230/","Federico Biancuzzi、Shane Warden / 闫怀志 / 电子工业出版社 / 2010-04 / 59.80元","7.5","280"
"5c6e8334a620d52b3423cf6c","代码之髓","https://book.douban.com/subject/25927585/","[日] 西尾泰和 / 曾一鸣 / 人民邮电出版社 / 2014-8 / 45.00元","8","279"
"5c6e8335a620d52b3423d096","企业应用架构模式","https://book.douban.com/subject/4826290/","Martin Fowler / 王怀民、周斌 / 机械工业出版社 / 2010-4 / 59.00元","8.3","279"
"5c6e8335a620d52b3423cff6","科学的极致：漫谈人工智能","https://book.douban.com/subject/26546914/","集智俱乐部 / 人民邮电出版社 / 2015-7 / 49.00元","8.2","277"
"5c6e8334a620d52b3423cf63","第一行代码：Android（第2版）","https://book.douban.com/subject/26915433/","郭霖 / 人民邮电出版社 / 2016-12-1 / CNY 79.00","8.5","274"
"5c6e8334a620d52b3423cf0e","30天自制操作系统","https://book.douban.com/subject/11530329/","[日] 川合秀实 / 周自恒、李黎明、曾祥江、张文旭 / 人民邮电出版社 / 2012-8 / 99.00元","8.2","272"
"5c6e8334a620d52b3423cf8e","计算机科学概论（第11版）","https://book.douban.com/subject/6862061/","J. Glenn Brookshear / 刘艺、肖成海、马小会、毛倩倩 / 人民邮电出版社 / 2011-10-1 / 69.00元","9.2","272"
"5c6e8335a620d52b3423cfdd","Java并发编程的艺术","https://book.douban.com/subject/26591326/","方腾飞、魏鹏、程晓明 / 机械工业出版社 / 2015-7-1 / 59.00元","7.3","269"
"5c6e8335a620d52b3423d08f","Photoshop Lab修色圣典","https://book.douban.com/subject/2122484/","[美] Dan Margulis / 袁鹏飞 / 人民邮电出版社 / 2007-1 / 128.00元","8.7","267"
"5c6e8333a620d52b3423cede","Java 8实战","https://book.douban.com/subject/26772632/","厄马(Raoul-Gabriel Urma)、弗斯科(Mario Fusco)、米克罗夫特(Alan Mycroft) / 陆明刚、劳佳 / 人民邮电出版社 / 2016-4-1 / CNY 79.00","9.2","266"
"5c6e8335a620d52b3423cfcf","Effective Java: Second Edition","https://book.douban.com/subject/2696119/","Joshua Bloch / Addison-Wesley / 2008-05-28 / USD 54.99","9.3","261"
"5c6e8335a620d52b3423d078","CSS设计指南","https://book.douban.com/subject/23123255/","史密斯 / 李松峰 / 人民邮电出版社 / 2013-5 / 59.00元","8.7","260"
"5c6e8335a620d52b3423cfb7","计算机组成与设计硬件/软件接口","https://book.douban.com/subject/2110638/","[美] David A.Patterson、John L.Hennessy / 郑纬民 / 机械工业出版社 / 2007-4 / 75.00元","9.4","258"
"5c6e8335a620d52b3423d01e","CSS揭秘","https://book.douban.com/subject/26745943/","[希] Lea Verou / CSS魔法 / 人民邮电出版社 / 2016-4 / 99.00元","9.4","256"
"5c6e8336a620d52b3423d0e7","C语言入门经典","https://book.douban.com/subject/3043693/","霍顿 (Ivor Horton) / 清华大学出版社 / 2008-4-1 / 69.80元","8.6","253"
"5c6e8335a620d52b3423d03a","More Effective C++（中文版）","https://book.douban.com/subject/5908727/","梅耶(Scott Meyers) / 侯捷 / 电子工业出版社 / 2011-1-1 / 59.00元","9.2","251"
"5c6e8335a620d52b3423d085","Android开发艺术探索","https://book.douban.com/subject/26599538/","任玉刚 / 电子工业出版社 / 2015-9-1 / CNY 79.00","8.3","250"
"5c6e8335a620d52b3423d0b7","程序开发心理学","https://book.douban.com/subject/1141154/","（美）杰拉尔德·温伯格 / 邓俊辉 / 清华大学出版社 / 2004-1-1 / 39.00元","8.3","249"
"5c6e8334a620d52b3423cf88","具体数学","https://book.douban.com/subject/21323941/","Ronald L.Graham、Oren Patashnik、Donald E.Knuth / 张凡、张明尧 / 人民邮电出版社 / 2013-4-1 / 99.00元","9.6","244"
"5c6e8335a620d52b3423d0c1","学习OpenCV（中文版）","https://book.douban.com/subject/4033320/","Gary Bradski、Adrian Kaehler / 于仕琪、刘瑞祯 / 清华大学出版社 / 2009-10-1 / 75.00元","8.2","242"
"5c6e8334a620d52b3423cf93","深入Linux内核架构","https://book.douban.com/subject/4843567/","Wolfgang Mauerer / 郭旭 / 人民邮电出版社 / 201005 / 149.00元","8.9","241"
"5c6e8335a620d52b3423cfc5","计算机网络（第5版）","https://book.douban.com/subject/10510747/","Andrew S. Tanenbaum、David J. Wetherall / 严伟、潘爱民 / 清华大学出版社 / 2012-3-1 / 89.50元","9.1","239"
"5c6e8334a620d52b3423cf19","Spring揭秘","https://book.douban.com/subject/3897837/","王福强 / 人民邮电出版社 / 2009.8 / 99.00元","9.1","237"
"5c6e8334a620d52b3423cf73","七周七并发模型","https://book.douban.com/subject/26337939/","Paul Butcher / 黄炎 / 人民邮电出版社 / 2015-3 / 49.00元","7.8","237"
"5c6e8335a620d52b3423cfae","Java语言程序设计","https://book.douban.com/subject/6529833/","（美）  Y. Daniel Liang / 李娜 / 机械工业出版社 / 2011-6 / 75.00元","8.7","235"
"5c6e8335a620d52b3423d029","深度探索C++对象模型","https://book.douban.com/subject/10427315/","斯坦利•B.李普曼 (Stanley B. Lippman) / 侯捷 / 电子工业出版社 / 2012-1 / 69.00元","8.9","234"
"5c6e8334a620d52b3423cf78","数学女孩","https://book.douban.com/subject/26677354/","[日]结城浩 / 朱一飞 / 人民邮电出版社 / 2016-1-1 / CNY 42.00","8.9","229"
"5c6e8334a620d52b3423cf49","艾伦•图灵传","https://book.douban.com/subject/11541213/","（英）安德鲁·霍奇斯 / 孙天齐 / 湖南科学技术出版社 / 2012-8-1 / 68.00元","8.4","227"
"5c6e8335a620d52b3423cfd5","数字乌托邦","https://book.douban.com/subject/21632268/","[美]弗雷德·特纳 / 张行舟、王芳、叶富华、余倩 / 译言·东西文库／电子工业出版社 / 2013-5-1 / 49.80元","7.7","225"
"5c6e8335a620d52b3423d0d5","灵魂机器的时代","https://book.douban.com/subject/1810352/","（美）雷·库兹韦尔 / 沈志彦、祁阿红、王晓冬 / 上海译文出版社 / 2006-04-01 / 37.00","8.1","225"
"5c6e8335a620d52b3423cff3","大数据日知录","https://book.douban.com/subject/25984046/","张俊林 / 电子工业出版社 / 2014-9 / 69.00元","8.1","221"
"5c6e8335a620d52b3423cfca","Cracking the Coding Interview","https://book.douban.com/subject/10436668/","Gayle Laakmann McDowell / CareerCup / 2011-8-22 / USD 39.95","9","218"
"5c6e8335a620d52b3423cf98","数据结构与算法分析","https://book.douban.com/subject/3351237/","韦斯 (Mark Allen Weiss) / 机械工业出版社 / 2009-1-1 / 55.00元","8.6","217"
"5c6e8335a620d52b3423cfee","Tensorflow：实战Google深度学习框架","https://book.douban.com/subject/26976457/","郑泽宇、顾思宇 / 电子工业出版社 / 2017-2-10 / 79","8.2","216"
"5c6e8334a620d52b3423cf4d","人工智能","https://book.douban.com/subject/1230487/","Peter Norvig、Stuart Russell / 姜哲 / 人民邮电出版社 / 2004-6 / 85.00元","8.8","214"
"5c6e8334a620d52b3423cf6f","人月神话(40周年中文纪念版)","https://book.douban.com/subject/26358448/","(美) 布鲁克斯(Brooks, F. P.)  著 / UML China翻译组，汪颖 译 / 清华大学出版社 / 2015-4-1 / 68.00元","8.3","212"
"5c6e8335a620d52b3423cfb9","码农翻身","https://book.douban.com/subject/30231515/","刘欣 / 电子工业出版社 / 2018-6-1 / 69.00元","9.1","211"
"5c6e8334a620d52b3423cf82","操作系统设计与实现（上册）","https://book.douban.com/subject/2044818/","Andrew S. Tanenbaum、Albert S. Woodhull / 陈渝、谌卫军 / 电子工业出版社 / 2007-3 / 49.80元","9.2","208"
"5c6e8334a620d52b3423cf80","软件调试","https://book.douban.com/subject/3088353/","张银奎 / 电子工业出版社 / 2008-6 / 128.00元","8.8","206"
"5c6e8335a620d52b3423cfab","程序员面试金典（第5版）","https://book.douban.com/subject/25753386/","[美] Gayle Laakmann McDowell / 李琳骁、漆　犇 / 人民邮电出版社 / 2013-11 / 59.00","9","206"
"5c6e8335a620d52b3423cfa4","系统化思维导论","https://book.douban.com/subject/26298694/","[美] Gerald M. Weinberg / 王海鹏 / 人民邮电出版社 / 2015-1 / 59.00元","8.6","205"
"5c6e8335a620d52b3423d07b","写给大家看的设计书（第4版）","https://book.douban.com/subject/26657933/","[美] Robin Williams / 苏金国、李　盼 等 / 人民邮电出版社 / 2015-11 / 79.00元","9","205"
"5c6e8335a620d52b3423d09f","编程语言实现模式","https://book.douban.com/subject/10482195/","Terence Parr / 李袁奎、尧飘海 / 华中科技大学出版社 / 2012-3-20 / 72.00元","8.3","204"
"5c6e8336a620d52b3423d0df","高效程序的奥秘","https://book.douban.com/subject/1159177/","沃瑞恩 / 冯速 / 机械工业出版社 / 2004-5 / 28.00元","8.6","204"
"5c6e8334a620d52b3423cf30","算法竞赛入门经典（第2版）","https://book.douban.com/subject/25902102/","刘汝佳 / 清华大学出版社 / 2014-6-1 / CNY 49.80","8.9","200"
"5c6e8335a620d52b3423cfd0","MySQL技术内幕","https://book.douban.com/subject/24708143/","姜承尧 / 机械工业出版社 / 2013-5 / 79.00元","8.7","199"
"5c6e8335a620d52b3423cff4","数据库系统概念","https://book.douban.com/subject/10548379/","（美）Abraham Silberschatz、（美）Henry F.Korth、（美）S.Sudarshan / 杨冬青、李红燕、唐世渭 / 机械工业出版社 / 2012-3 / 99.00元","8.4","199"
"5c6e8335a620d52b3423d09d","Pro Git (Second Edition)","https://book.douban.com/subject/26208470/","Scott Chacon、Ben Straub / Apress / 2014-11-9 / USD 59.99","9.3","198"
"5c6e8333a620d52b3423cee1","Algorithms to Live By","https://book.douban.com/subject/26783732/","Brian Christian、Tom Griffiths / Henry Holt and Co. / 2016-4-19 / USD 30.00","8.2","196"
"5c6e8335a620d52b3423d01b","你不知道的JavaScript（中卷）","https://book.douban.com/subject/26854244/","[美] Kyle Simpson / 单业、姜南 / 人民邮电出版社 / 2016-8 / 79.00元","9","187"
"5c6e8335a620d52b3423d06a","像计算机科学家一样思考Python","https://book.douban.com/subject/25728189/","(美)Allen B.Downey / 赵普明 / 人民邮电出版社 / 2013-8 / 49","8.1","186"
"5c6e8335a620d52b3423d0d4","智能时代","https://book.douban.com/subject/25926823/","Jeff Hawkins、Sandra Blakeslee / 李蓝、刘知远 / 译言·东西文库／中国华侨出版社 / 2014-7-1 / 42.00","8.4","184"
"5c6e8335a620d52b3423cfcb","编码宝典","https://book.douban.com/subject/27077159/","[美] 尼尔·斯蒂芬森 / 刘思含、韩阳 / 新星出版社 / 2017-8 / 168.00元","9.2","183"
"5c6e8335a620d52b3423d048","Python自然语言处理","https://book.douban.com/subject/5336893/","(英)伯德、(英)克莱因、(美)洛普 / 东南大学出版社 / 2010-6 / 64.00元","8.2","183"
"5c6e8334a620d52b3423cef3","Java核心技术·卷 I（原书第10版）","https://book.douban.com/subject/26880667/","[美] 凯.S.霍斯特曼（Cay S. Horstmann） / 周立新 等 / 机械工业出版社 / 2016-9 / CNY 119.00","8","180"
"5c6e8335a620d52b3423cfde","Operating Systems","https://book.douban.com/subject/19973015/","Remzi Arpaci-Dusseau、Andrea Arpaci-Dusseau / Arpaci-Dusseau Books / 2012-8-19 / USD 21.00","9.7","175"
"5c6e8334a620d52b3423cf26","成为技术领导者","https://book.douban.com/subject/26419762/","杰拉尔德·温伯格 (Gerald M.Weinberg) / 余晟 / 电子工业出版社 / 2015-7-1 / CNY 69.00","8","173"
"5c6e8335a620d52b3423cfff","LaTeX入门","https://book.douban.com/subject/24703731/","刘海洋 / 电子工业出版社 / 2013-6-1 / CNY 79.00","8.8","169"
"5c6e8335a620d52b3423d00b","Python语言及其应用","https://book.douban.com/subject/26675127/","[美] Bill Lubanovic / 丁嘉瑞、梁杰、禹常隆 / 人民邮电出版社 / 2016-1 / 79.00元","8.5","169"
"5c6e8335a620d52b3423d0b1","Linux内核完全注释","https://book.douban.com/subject/1231236/","赵炯 / 机械工业出版社 / 2005-8 / 42.00元","8.5","168"
"5c6e8335a620d52b3423d057","编程卓越之道","https://book.douban.com/subject/1760738/","Hyde R / 韩东海 / 电子工业出版社 / 2006-4-1 / 49.80","8.3","167"
"5c6e8334a620d52b3423cf7f","数据结构（C语言版）","https://book.douban.com/subject/24699581/","严蔚敏、吴伟民 / 清华大学出版社 / 2012-5 / 29.00元","6.8","163"
"5c6e8335a620d52b3423d005","Effective Python","https://book.douban.com/subject/26709315/","布雷特·斯拉特金（Brett Slatkin） / 爱飞翔 / 机械工业出版社 / 2016-1 / 59","9","163"
"5c6e8335a620d52b3423d0a2","实现领域驱动设计","https://book.douban.com/subject/25844633/","Vaughn Vernon / 滕云 / 电子工业出版社 / 2014-3 / 99.00元","8.7","163"
"5c6e8335a620d52b3423cf9b","数据结构","https://book.douban.com/subject/25859528/","邓俊辉 / 清华大学出版社 / 2013-9 / 39.00元","9.4","161"
"5c6e8335a620d52b3423cfd4","实战Java高并发程序设计","https://book.douban.com/subject/26663605/","葛一鸣、郭超 / 电子工业出版社 / 2015-10-1 / CNY 69.00","8.3","161"
"5c6e8335a620d52b3423d03c","游戏机制","https://book.douban.com/subject/25859579/","[美] Ernest Adams、[荷] Joris Dormans / 石曦 / 人民邮电出版社 / 2014-4 / 89.00元","8.6","158"
"5c6e8334a620d52b3423cf09","汇编语言(第3版)","https://book.douban.com/subject/25726019/","王爽 / 清华大学出版社 / 2013-9 / 36.00元","9.2","157"
"5c6e8335a620d52b3423d05b","On Intelligence","https://book.douban.com/subject/1356949/","Jeff Hawkins、Sandra Blakeslee / Times Books / 2004-10-03 / USD 25.00","8.8","157"
"5c6e8334a620d52b3423cf50","计算机与人脑","https://book.douban.com/subject/4871292/","冯·诺伊曼 / 甘子玉 / 北京大学出版社 / 2010-6 / 34.00元","8.2","156"
